work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Research Scientist,USD,175000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,USD,120000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Architect,USD,147100,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,USD,90700,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Modeler,USD,168400,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Modeler,USD,105200,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Analytics Engineer,USD,125000,United States,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,Analytics Engineer,USD,100000,United States,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,Research Scientist,USD,198800,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,USD,105200,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Manager,USD,115500,United States,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Manager,USD,73500,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Engineer,USD,150600,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,120500,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,183000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,140000,United States,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Business Intelligence Developer,USD,167500,United States,In-person,United States,M,BI and Visualization
2023,Executive,Full-time,Business Intelligence Developer,USD,106500,United States,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Analytics Engineer,USD,175000,United States,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,Analytics Engineer,USD,125000,United States,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,Machine Learning Engineer,USD,239000,Canada,Remote,Canada,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,149000,Canada,Remote,Canada,M,Machine Learning and AI
2023,Mid-level,Full-time,BI Developer,USD,128000,United States,In-person,United States,M,BI and Visualization
2023,Mid-level,Full-time,BI Developer,USD,81500,United States,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Data Scientist,USD,185000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,122000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,USD,202800,United States,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,USD,104300,United States,In-person,United States,L,BI and Visualization
2023,Mid-level,Full-time,Data Engineer,USD,181500,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,USD,127000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Specialist,USD,186000,United States,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,USD,138000,United States,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Scientist,USD,185000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,122000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Engineer,USD,196000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Engineer,USD,142600,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,205000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,150000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Business Intelligence Analyst,USD,140000,Canada,In-person,Canada,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Analyst,USD,112000,Canada,In-person,Canada,M,BI and Visualization
2023,Senior,Full-time,Data Analyst,USD,139000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,85700,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Lead Data Scientist,USD,36000,Russian Federation,Remote,Russian Federation,L,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,130000,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,91270,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,USD,226600,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,140100,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,USD,225000,United States,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,USD,156400,United States,In-person,United States,M,BI and Visualization
2023,Mid-level,Full-time,Applied Scientist,USD,222200,United States,In-person,United States,L,Data Science and Research
2023,Mid-level,Full-time,Applied Scientist,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Architect,USD,180000,United States,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,USD,165000,United States,In-person,United States,M,Data Architecture and Modeling
2023,Executive,Full-time,Director of Data Science,USD,247000,United States,Remote,United States,M,Data Science and Research
2023,Executive,Full-time,Director of Data Science,USD,118440,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Manager,USD,145000,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Manager,USD,130000,United States,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Scientist,USD,204500,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,138900,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,ML Engineer,USD,297300,United States,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,ML Engineer,USD,198200,United States,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Scientist,USD,172200,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,131200,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,GBP,110736,United Kingdom,Remote,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,GBP,86128,United Kingdom,Remote,United Kingdom,M,Data Science and Research
2023,Senior,Full-time,Business Intelligence Engineer,USD,204500,United States,Remote,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,USD,138900,United States,Remote,United States,M,BI and Visualization
2023,Mid-level,Full-time,Data Specialist,USD,87500,United States,Remote,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,USD,62500,United States,Remote,United States,M,Data Management and Strategy
2023,Senior,Full-time,Data Scientist,USD,244000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,157000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,157550,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,104650,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Research Scientist,USD,136000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,USD,90600,United States,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,Data Engineer,GBP,49216,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Entry-level,Full-time,Data Engineer,GBP,43064,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Senior,Full-time,Principal Machine Learning Engineer,USD,160000,India,Remote,India,L,Machine Learning and AI
2023,Senior,Full-time,Principal Data Engineer,EUR,91773,Spain,Remote,Spain,M,Data Engineering
2023,Senior,Full-time,Data Analyst,USD,120350,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,74400,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,USD,281000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,181000,Canada,In-person,Canada,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,280600,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,USD,158600,United States,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Machine Learning Engineer,USD,315300,United States,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,USD,210200,United States,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Analytics Manager,USD,177000,United States,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Analytics Manager,USD,110000,United States,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Business Intelligence Engineer,USD,185000,United States,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,USD,79600,United States,In-person,United States,L,BI and Visualization
2023,Mid-level,Full-time,Data Analyst,USD,65000,United States,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,USD,55000,United States,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,USD,250000,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,160000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,183200,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,USD,122200,United States,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,USD,100000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,75000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,185000,United States,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,USD,145000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,AI Research Engineer,USD,150000,Tunisia,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,131000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,USD,101000,United States,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,USD,170000,United States,In-person,United States,M,Data Engineering
